line_id,order_id,order_time,order_status,product_id,category,seller_id,customer_state,unit_price,freight_value,line_total,payment_type,installments,review_score,delivered_at,estimated_delivery,delivery_status
ed12c1ac-01,ed12c1acf2aa565658a1353aa0443768,2018-04-22 16:03:31,delivered,60567eaf5cdf794639e94508ec387a82,fashion_bags_accessories,f4db9b37944bcb8873e6b456ee190bbf,RS,179.99,23.80,203.79,credit_card,4,3.0,2018-05-18 14:32:45,2018-05-23 00:00:00,on_time
120142f8-01,120142f868b25baf05430c42ed963a99,2018-04-22 13:27:41,delivered,4cb4ef491872bfc6e910b343d46c6325,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,PR,34.90,17.06,51.96,boleto,1,5.0,2018-05-04 21:41:13,2018-05-21 00:00:00,on_time
2583d083-01,2583d08371c2662c10a4db6a9d158826,2018-04-22 11:33:47,delivered,71e239fbeffa264767d6a1210b933e02,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,MG,34.90,11.62,46.52,credit_card,4,5.0,2018-04-24 21:56:40,2018-05-09 00:00:00,on_time
f16dee6d-01,f16dee6de72d9dcf6b644a19233a39da,2018-04-21 15:10:45,delivered,4965fd68b4fa0cab5fca575c3b4f4b73,fashion_bags_accessories,dbb9b48c841a0e39e21f98e1a6b2ec3e,MG,39.99,15.23,55.22,credit_card,1,5.0,2018-04-26 21:57:31,2018-05-16 00:00:00,on_time
96b0f7de-01,96b0f7debb763d6546823ac47d15e739,2018-04-20 22:57:27,delivered,e29d3ed26171c32d0c88c28884a5dc31,fashion_shoes,7142540dd4c91e2237acb7e911c4eba2,SP,99.90,14.79,114.69,credit_card,3,4.0,2018-05-07 20:13:52,2018-05-21 00:00:00,on_time
c5c1bc50-01,c5c1bc50dd24bd493ca543401aa6d592,2018-04-20 20:33:06,delivered,d3b24c68466ec241b98cddd7861bce4a,fashion_bags_accessories,b372ee768ed69e46ca8cdbd267aa7a38,SP,35.00,12.79,47.79,credit_card,1,5.0,2018-04-26 22:14:48,2018-05-14 00:00:00,on_time
db8f21db-01,db8f21db0519c6ab351e3bbf641439ca,2018-04-20 19:36:34,delivered,37f582e625d4301ab2d6b200238405d1,fashion_bags_accessories,643214e62b870443ccbe55ab29a4dccf,SP,39.90,12.79,52.69,credit_card,2,5.0,2018-04-27 21:22:53,2018-05-15 00:00:00,on_time
add6fca6-01,add6fca600991376414a6352a0bf85dc,2018-04-20 19:05:57,delivered,aef74719b37c2e1d6be96b4e50495ad0,fashion_bags_accessories,54a1852d1b8f10312c55e906355666ee,RS,74.99,23.10,98.09,credit_card,1,5.0,2018-05-14 16:18:48,2018-05-24 00:00:00,on_time
ced9d48c-01,ced9d48cd170ccf0a762bf379b4723fc,2018-04-20 15:52:59,delivered,44d097d59e8430f88a67517cd0c4f865,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,SP,69.00,7.39,76.39,credit_card,2,5.0,2018-04-24 15:24:38,2018-05-10 00:00:00,on_time
2227a4ee-01,2227a4ee1734c34fcc4a327f6fe0e3de,2018-04-19 22:10:58,delivered,d017a2151d543a9885604dc62a3d9dcc,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,SP,49.00,7.39,56.39,debit_card,1,5.0,2018-04-23 19:34:58,2018-05-08 00:00:00,on_time
22627a86-01,22627a86b495dd48e529ac94687b12ff,2018-04-19 21:00:58,delivered,80b5182ab2afa5091844c94a0106b843,fashion_bags_accessories,0ebd97a106433a45a4aebe57c1799778,RS,69.90,19.18,89.08,voucher,1,5.0,2018-05-02 15:38:36,2018-05-16 00:00:00,on_time
60e43c5f-01,60e43c5f5ba559d9dd19357ed72cb2f2,2018-04-19 19:03:33,delivered,e8980f13841769bf1770127583697d59,fashion_bags_accessories,efcd8d2104f1a05d028af7bad20d974b,MG,60.00,18.30,78.30,credit_card,2,5.0,2018-05-01 11:55:33,2018-05-15 00:00:00,on_time
7fe1044f-01,7fe1044f8a2fca89a6cc85fead509a72,2018-04-19 07:46:25,delivered,5809b7fd257b16bbd9bdf9507931673a,fashion_bags_accessories,d57e18d5f73c7ccb7f7339b61166898d,SP,50.90,8.88,59.78,boleto,1,5.0,2018-04-23 16:12:29,2018-05-02 00:00:00,on_time
5f7d84d0-01,5f7d84d0a7cea1633979f2b458c740b6,2018-04-18 10:23:16,delivered,8a07df3b4a96005496043e667f667beb,fashion_bags_accessories,0cbcee27c791afa0cdcb08587a2013a8,SP,42.15,18.23,60.38,boleto,1,2.0,2018-04-26 16:13:00,2018-05-09 00:00:00,on_time
8fee0f49-01,8fee0f490cce11cc2dc792974e21b3d6,2018-04-17 13:31:43,delivered,d017a2151d543a9885604dc62a3d9dcc,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,SP,49.00,7.39,56.39,credit_card,1,5.0,2018-04-20 14:58:45,2018-05-04 00:00:00,on_time
1f169866-01,1f169866113310fa8ab239a0b4c7e8de,2018-04-17 13:25:52,delivered,9d0e471ed428c6b5c87c055d434b0cd6,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,SP,39.90,15.23,55.13,boleto,1,,2018-04-24 20:47:39,2018-05-10 00:00:00,on_time
0db67754-01,0db67754b16d1c810f66a42f0f726359,2018-04-16 12:08:16,delivered,5a8f056272cbc4ea04c72f989fcb85f8,fashion_shoes,02c988090b766852e088c69d7fb3b551,SC,180.90,18.85,199.75,credit_card,3,5.0,2018-05-02 20:32:03,2018-05-15 00:00:00,on_time
0e3b58fb-01,0e3b58fbb4c7e525bdf7bcdde27a2881,2018-04-15 22:10:05,delivered,b587e5fbc8f3573cb77c210bae6c3093,fashion_bags_accessories,c7a0a13cbcf29d5ce51c8f80afdc0b89,SC,35.98,13.61,49.59,credit_card,2,5.0,2018-04-20 18:19:11,2018-05-04 00:00:00,on_time
daac1a5a-01,daac1a5a0e38caa76166f1569db2895c,2018-04-15 20:56:35,delivered,7a33dd7b3c419e24dc196f7381b49f32,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,MG,39.90,13.47,53.37,credit_card,1,5.0,2018-04-18 21:56:28,2018-05-09 00:00:00,on_time
cf63ae7d-01,cf63ae7deea63fed5306a81bae27e4f8,2018-04-15 20:17:11,delivered,0f80ccf7348ba5bda717ff8fadf34552,fashion_bags_accessories,7722b1df1b0e383e000397b2c11e3e19,DF,169.90,18.77,188.67,credit_card,1,5.0,2018-04-25 18:22:46,2018-05-08 00:00:00,on_time
916c26a4-01,916c26a4b35875fa3e5237c9abb44c2c,2018-04-15 19:15:18,delivered,30f2abe62a0f5fb21e4361e83e19f3d8,fashion_bags_accessories,cab85505710c7cb9b720bceb52b01cee,SP,79.90,7.42,87.32,credit_card,2,3.0,2018-04-25 00:59:33,2018-04-27 00:00:00,on_time
37424b4c-01,37424b4c8096e0738986a1d6fffc6da2,2018-04-14 21:06:45,delivered,088c192c21da02dcb908f931d0fe324a,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,MG,39.90,13.47,53.37,credit_card,1,5.0,2018-04-25 19:38:50,2018-05-09 00:00:00,on_time
21e751f0-01,21e751f0d78afdfe36cb0e8fe45360d8,2018-04-14 11:03:02,delivered,11a8af1af041fa2d890e7922566feadb,fashion_bags_accessories,fe701d88b67eaca109dffd464d1be9f9,SP,189.90,16.21,206.11,credit_card,3,5.0,2018-04-23 20:32:41,2018-05-14 00:00:00,on_time
34d91b02-01,34d91b022de394cf98320a2109457501,2018-04-13 16:35:16,delivered,df371be2e5f40ffec4285926ae7ebcd1,fashion_shoes,013900e863eace745d3ec7614cab5b1a,MS,98.50,23.62,122.12,credit_card,2,5.0,2018-04-24 12:37:58,2018-05-15 00:00:00,on_time
c47017ce-01,c47017ce1917964174d4b2b7d73dd0eb,2018-04-13 11:16:58,delivered,3a9d55dadd7f45b28659b20a81c48cb2,fashion_bags_accessories,3c487ae8f8d7542beff5788e2e0aea83,SP,189.90,18.04,207.94,credit_card,4,5.0,2018-04-24 00:41:14,2018-05-09 00:00:00,on_time
73627dfa-01,73627dfa9a67ee111fb528be6f9d4b02,2018-04-12 23:50:31,delivered,c0350d6ac413eda4641bf92ab687f1b5,fashion_bags_accessories,f214d28e8d8e3ef068748498ccc2f813,PA,34.99,37.04,72.03,voucher,1,,2018-04-25 09:48:42,2018-05-17 00:00:00,on_time
2abe97fe-01,2abe97fe40841c06d48dbde9d9df1279,2018-04-12 16:00:19,delivered,516a7c0b152777ac153b6ff568582222,fashion_bags_accessories,a1544b9ea0b2390e020537d4daa89049,SP,49.90,7.39,57.29,voucher,1,5.0,2018-04-16 23:46:34,2018-04-26 00:00:00,on_time
c293b8a0-01,c293b8a02fef81d298f358a9c52489bc,2018-04-12 15:28:54,delivered,a662d99595c3b6054702480cb7382afe,fashion_underwear_beach,a6fe7de3d16f6149ffe280349a8535a0,SP,59.90,12.86,72.76,credit_card,7,4.0,2018-04-26 20:33:45,2018-05-07 00:00:00,on_time
753153c2-01,753153c2c8b76dceab71239c68f0e5b7,2018-04-11 23:56:13,delivered,44d097d59e8430f88a67517cd0c4f865,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,SP,69.00,7.39,76.39,credit_card,1,5.0,2018-04-13 13:34:28,2018-04-26 00:00:00,on_time
c78339d4-01,c78339d47b843efc7ca04533d1848568,2018-04-11 23:14:26,delivered,1e492320adb9484da91d2c8476fc0d5a,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,RJ,34.90,15.23,50.13,credit_card,1,5.0,2018-04-16 18:58:46,2018-05-07 00:00:00,on_time
78c2bc59-01,78c2bc594a0e2c77b9319a281f7bb7af,2018-04-11 11:12:46,delivered,002159fe700ed3521f46cfcf6e941c76,fashion_shoes,048c2757535328e0d7dac690ad3c0aae,RN,199.70,57.95,257.65,credit_card,5,1.0,2018-05-24 13:33:53,2018-05-15 00:00:00,late
dcea02e8-01,dcea02e816d99fa3394ac1069c80a1ad,2018-04-11 10:47:43,delivered,c4ca2da40ac17c4b52688ff9a7c041b8,fashion_bags_accessories,f214d28e8d8e3ef068748498ccc2f813,SP,19.99,12.79,32.78,boleto,1,5.0,2018-04-20 16:11:55,2018-04-27 00:00:00,on_time
089b6875-01,089b6875058f8f72ecbe2f5afe317910,2018-04-10 21:07:35,delivered,30f2abe62a0f5fb21e4361e83e19f3d8,fashion_bags_accessories,cab85505710c7cb9b720bceb52b01cee,SP,79.90,7.42,87.32,credit_card,1,4.0,2018-04-13 17:25:33,2018-04-23 00:00:00,on_time
0583457e-01,0583457e98d0d734222af5237cd8fa94,2018-04-10 15:25:53,delivered,e4e5cbc0077aa2c7aacbe435166df909,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,PA,49.00,19.04,68.04,credit_card,2,4.0,2018-04-17 18:56:42,2018-05-11 00:00:00,on_time
5f155df0-01,5f155df0ff83df161b2b07e60de709e2,2018-04-10 13:36:23,delivered,e6d39d7cdf7c19c0359c348a89a4a191,fashion_bags_accessories,efcd8d2104f1a05d028af7bad20d974b,SP,39.99,12.79,52.78,credit_card,5,5.0,2018-04-16 21:21:20,2018-05-03 00:00:00,on_time
0539e3f4-01,0539e3f47ed27c984efee378a2aa7f07,2018-04-09 19:42:09,delivered,a70d74f54feefedd8108c45553766340,fashion_underwear_beach,a6fe7de3d16f6149ffe280349a8535a0,SC,49.90,18.23,68.13,boleto,1,4.0,2018-04-17 21:50:56,2018-05-07 00:00:00,on_time
c05f69ae-01,c05f69aec5059df07e7c310e6ac3bc5b,2018-04-09 16:14:21,delivered,87283a98b24f9f1ac3a31b631073cf47,fashion_bags_accessories,cab85505710c7cb9b720bceb52b01cee,SP,49.90,7.39,57.29,credit_card,1,5.0,2018-04-13 17:25:32,2018-04-23 00:00:00,on_time
83e135b2-01,83e135b20ff2283297db69b97b00857c,2018-04-09 15:46:55,delivered,e24f73b7631ee3fbb2ab700a9acaa258,fashion_bags_accessories,0cbcee27c791afa0cdcb08587a2013a8,BA,115.00,27.54,142.54,credit_card,2,3.0,2018-04-30 22:07:47,2018-05-04 00:00:00,on_time
a3e9c86c-01,a3e9c86c68a63188c0f9e47c68d6ceac,2018-04-08 21:48:15,delivered,38cd38029795797c97b73421fdad08cf,fashion_bags_accessories,8602a61d680a10a82cceeeda0d99ea3d,AL,35.00,22.85,57.85,voucher,1,4.0,2018-04-17 20:10:51,2018-05-09 00:00:00,on_time
7e7a5dad-01,7e7a5dadf32ff1f176b693244059fb8c,2018-04-08 21:29:33,delivered,50571d0f0f8ffbeec1c64cefeec01135,fashion_bags_accessories,d57e18d5f73c7ccb7f7339b61166898d,MG,83.90,16.56,100.46,credit_card,3,5.0,2018-04-12 22:27:21,2018-05-04 00:00:00,on_time
b97c941a-01,b97c941aaa3079b3eaef0786f512bf13,2018-04-08 20:58:09,delivered,f177b434709ecb652dbee4f4b19aef2f,fashion_bags_accessories,d98eec89afa3380e14463da2aabaea72,SP,29.99,15.23,45.22,credit_card,1,5.0,2018-04-13 13:52:43,2018-05-03 00:00:00,on_time
8136e44f-01,8136e44fd3752686ba5af19ccb239de6,2018-04-08 13:53:21,delivered,a7d756e8f7c4b7e5b679e248a57d91ec,fashion_bags_accessories,0ebd97a106433a45a4aebe57c1799778,MG,79.90,7.74,87.64,boleto,1,5.0,2018-04-11 17:04:57,2018-04-19 00:00:00,on_time
fa1885a7-01,fa1885a7cb632c832c660cc710bae77f,2018-04-08 13:05:22,delivered,4745d118bc09758d0a4bf795b7bb5cb7,fashion_bags_accessories,bb5bd94c8f59cc050072d2930c869cac,RS,79.90,18.44,98.34,boleto,1,5.0,2018-04-19 00:33:08,2018-05-14 00:00:00,on_time
a1cc6e60-01,a1cc6e60e142d31a699056328d83cf82,2018-04-08 12:01:38,delivered,71e239fbeffa264767d6a1210b933e02,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,BA,34.90,20.08,54.98,credit_card,1,3.0,2018-04-18 15:12:34,2018-05-07 00:00:00,on_time
f99981d9-01,f99981d9ac419b6da3ddfe6084646198,2018-04-08 08:59:35,delivered,d017a2151d543a9885604dc62a3d9dcc,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,CE,49.00,17.71,66.71,credit_card,1,5.0,2018-04-13 23:12:06,2018-05-03 00:00:00,on_time
4444ee62-01,4444ee622d44353604947c0232f3f62d,2018-04-07 11:40:35,delivered,fb7eda79f009c621d394406fc3c28d5c,fashion_shoes,048c2757535328e0d7dac690ad3c0aae,PE,157.90,43.17,201.07,credit_card,5,4.0,2018-04-27 23:44:36,2018-05-11 00:00:00,on_time
84175e8a-01,84175e8a851461c4c7c49e278b6c0b24,2018-04-06 21:05:52,delivered,c0350d6ac413eda4641bf92ab687f1b5,fashion_bags_accessories,f214d28e8d8e3ef068748498ccc2f813,SP,34.99,7.39,42.38,boleto,1,5.0,2018-04-11 19:54:32,2018-04-18 00:00:00,on_time
9d047c83-01,9d047c83463a30fcc3f2b361d9a33d2f,2018-04-06 19:17:22,delivered,aea8161ed6bc3b11628cd393fd03486a,fashion_bags_accessories,e5a3438891c0bfdb9394643f95273d8e,MG,28.70,18.23,46.93,credit_card,2,4.0,2018-04-26 15:03:49,2018-05-04 00:00:00,on_time
d2effb4f-01,d2effb4f63d9db72e65ef6317fd3cd6c,2018-04-06 12:14:51,delivered,6b7c52cac292a4faf72cffd7085837a5,fashion_shoes,7142540dd4c91e2237acb7e911c4eba2,MG,99.90,23.28,123.18,boleto,1,5.0,2018-04-26 16:56:59,2018-05-11 00:00:00,on_time
ea1b2252-01,ea1b2252e50358f485d43eebf86033e1,2018-04-06 09:12:57,delivered,37f582e625d4301ab2d6b200238405d1,fashion_bags_accessories,643214e62b870443ccbe55ab29a4dccf,PR,39.90,18.23,58.13,credit_card,5,5.0,2018-04-14 14:11:47,2018-04-27 00:00:00,on_time
575cf745-01,575cf745e50a19f7d43cb7831c5c76ed,2018-04-05 22:35:47,delivered,98fa920be965878f7c44da75d4cb6ddc,fashion_bags_accessories,d57e18d5f73c7ccb7f7339b61166898d,SP,42.90,8.88,51.78,credit_card,1,5.0,2018-04-10 11:35:47,2018-04-20 00:00:00,on_time
9abfc84e-01,9abfc84ef4c9b890984bba7039a634b3,2018-04-05 20:37:14,delivered,f45818be1ed5c16a17c66e33efa75271,fashion_sport,e7df4cd29ab5abab70fb0783ddb53987,RJ,89.90,15.51,105.41,boleto,1,5.0,2018-04-16 16:17:53,2018-04-30 00:00:00,on_time
af63cdbb-01,af63cdbb7da9c3dad9a96da39e71d19c,2018-04-05 18:49:21,delivered,8704c63bb391e44566d8dcf13d863081,fashion_bags_accessories,e5a3438891c0bfdb9394643f95273d8e,ES,20.30,18.23,38.53,credit_card,3,3.0,2018-04-19 13:58:52,2018-05-02 00:00:00,on_time
f0c5109e-01,f0c5109edd3bd711ebbffac37016ac1c,2018-04-05 11:44:38,delivered,1de74e63d630007567726953a4eb2b36,fashion_underwear_beach,a49928bcdf77c55c6d6e05e09a9b4ca5,SP,79.90,11.18,91.08,credit_card,1,2.0,2018-04-30 18:08:27,2018-04-18 00:00:00,late
3b799907-01,3b7999074565a5320366ad70c5aec08b,2018-04-05 11:22:30,delivered,c3ce49d20cc5d56f0419f256c480e235,fashion_bags_accessories,cab85505710c7cb9b720bceb52b01cee,SP,49.90,7.39,57.29,credit_card,1,5.0,2018-04-09 22:24:45,2018-04-19 00:00:00,on_time
20d048f3-01,20d048f3efacdd8763fa0ede14313a6d,2018-04-05 10:05:54,delivered,c3ce49d20cc5d56f0419f256c480e235,fashion_bags_accessories,cab85505710c7cb9b720bceb52b01cee,SP,49.90,7.39,57.29,credit_card,1,5.0,2018-04-09 23:12:02,2018-04-19 00:00:00,on_time
33723988-01,3372398865ef7f00841c6ddeed00230d,2018-04-05 08:14:23,delivered,b866da669fde20a56fe475ded8ac41b9,fashion_bags_accessories,b372ee768ed69e46ca8cdbd267aa7a38,SP,255.00,14.23,269.23,credit_card,4,5.0,2018-04-11 22:12:22,2018-04-25 00:00:00,on_time
6c8f9d0a-01,6c8f9d0a7003b8066a4a9569849c7cde,2018-04-04 23:56:55,delivered,377509eb8232dcaccdfc75261e5c50fd,fashion_bags_accessories,670a9dda115b5a88b18cfadee8de2332,MG,89.90,18.51,108.41,boleto,1,5.0,2018-04-18 21:32:05,2018-05-07 00:00:00,on_time
072d14a6-01,072d14a6096a0b4e29e3e2d6f11f58fa,2018-04-04 22:00:19,delivered,8301e489165ea0f91dd987fafebbe58c,fashion_bags_accessories,537eb890efff034a88679788b647c564,RJ,29.90,7.55,37.45,credit_card,3,5.0,2018-04-06 23:48:40,2018-05-07 00:00:00,on_time
49645a89-01,49645a8902c1ba980836b7bff991d69f,2018-04-04 17:50:52,delivered,f6e0a9ce8a6e91c3a0ca2d3005911d20,fashion_bags_accessories,cab85505710c7cb9b720bceb52b01cee,SP,84.90,7.46,92.36,credit_card,3,5.0,2018-04-06 23:32:21,2018-04-18 00:00:00,on_time
856a6bef-01,856a6bef735f48ac9d2c56835924921d,2018-04-04 17:44:32,delivered,e2b2f194ebeff245c0d996fe093ca15e,fashion_bags_accessories,b372ee768ed69e46ca8cdbd267aa7a38,SP,300.00,14.54,314.54,credit_card,10,4.0,2018-04-09 19:32:02,2018-04-27 00:00:00,on_time
f9f5a612-01,f9f5a6122ac5d668e8bf05b61354507e,2018-04-04 15:18:25,delivered,e35b496654367ba8f9ab8974a23331e6,fashion_bags_accessories,1da3aeb70d7989d1e6d9b0e887f97c23,RS,9.99,18.23,28.22,boleto,1,5.0,2018-04-18 19:07:51,2018-05-08 00:00:00,on_time
0a1bbcb7-01,0a1bbcb7a1af6b58931664e147542a2d,2018-04-04 14:23:40,delivered,06b6d4805b3659e45575c03e57cef6fb,fashion_bags_accessories,b372ee768ed69e46ca8cdbd267aa7a38,ES,180.00,19.14,199.14,credit_card,6,5.0,2018-04-18 21:06:40,2018-04-25 00:00:00,on_time
481bba01-01,481bba01f1c9a6070e8bdcaf7965b1e0,2018-04-04 10:30:16,delivered,568c923625669145cc9a644856fccd14,fashion_bags_accessories,3c487ae8f8d7542beff5788e2e0aea83,BA,229.90,38.30,268.20,credit_card,10,5.0,2018-04-18 22:00:44,2018-05-04 00:00:00,on_time
c733a4fd-01,c733a4fdd58e3b29cb99b5881c10a1bc,2018-04-04 09:30:07,delivered,6c81db10f914c4d032b14fa93aa0a818,fashion_bags_accessories,d98eec89afa3380e14463da2aabaea72,ES,29.99,19.04,49.03,debit_card,1,4.0,2018-04-18 20:52:46,2018-04-27 00:00:00,on_time
1f86788a-01,1f86788aa6bb65cfe93c9bc996c27e91,2018-04-03 19:49:05,delivered,afab5f7ab5c82f92ddcdc46c4cd85fbc,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,RJ,24.90,16.32,41.22,credit_card,1,3.0,2018-04-10 22:03:37,2018-04-26 00:00:00,on_time
be33d865-01,be33d865802b05e364fc5f46166e5acf,2018-04-03 13:55:48,invoiced,55b0c08f98075107c8b7d4ccded44f05,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,SP,19.90,34.20,54.10,boleto,1,1.0,,2018-04-27 00:00:00,pending
be33d865-02,be33d865802b05e364fc5f46166e5acf,2018-04-03 13:55:48,invoiced,9ef6c728ed471353c6f06bf8013882c5,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,SP,24.90,68.39,93.29,boleto,1,1.0,,2018-04-27 00:00:00,pending
37e8a643-01,37e8a643f8d19ed8d44fc02f3f9b3ff9,2018-04-03 13:14:08,delivered,4a05ba4632c81cb999d5468d58cf0208,fashion_bags_accessories,e5a3438891c0bfdb9394643f95273d8e,SP,20.30,7.71,28.01,boleto,1,5.0,2018-04-07 01:42:02,2018-04-19 00:00:00,on_time
cb23b55f-01,cb23b55fbda69bd2ff574bf553b47e8c,2018-04-03 10:15:31,delivered,d017a2151d543a9885604dc62a3d9dcc,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,MS,49.00,14.16,63.16,credit_card,3,1.0,2018-05-11 19:09:46,2018-04-23 00:00:00,late
a1edad7c-01,a1edad7cfd5d204dd6addb0d596523ee,2018-04-02 21:16:41,delivered,87283a98b24f9f1ac3a31b631073cf47,fashion_bags_accessories,cab85505710c7cb9b720bceb52b01cee,SP,49.90,7.39,57.29,credit_card,1,5.0,2018-04-04 20:12:42,2018-04-12 00:00:00,on_time
17035df8-01,17035df89fe5138ee57b9c50628f4000,2018-04-02 20:33:12,delivered,d11945f4c91fe1cdf997b92559c7e4b1,fashion_bags_accessories,e5a3438891c0bfdb9394643f95273d8e,SP,55.30,7.71,63.01,credit_card,2,5.0,2018-04-06 20:12:00,2018-04-12 00:00:00,on_time
2be6c8b9-01,2be6c8b958e16856397259974d4abee9,2018-04-02 18:20:00,canceled,96f4be9a5580c9fc8f6a6fa033ffb485,fashion_bags_accessories,83d7070a0b9a8b4625fa8682b819fabb,DF,557.00,60.81,617.81,credit_card,10,1.0,,2018-04-19 00:00:00,pending
a567a257-01,a567a2572a97a9731794566e93368a06,2018-04-02 11:25:45,delivered,a7d756e8f7c4b7e5b679e248a57d91ec,fashion_bags_accessories,0ebd97a106433a45a4aebe57c1799778,SP,79.90,14.36,94.26,credit_card,3,5.0,2018-04-06 19:08:47,2018-04-18 00:00:00,on_time
2702240e-01,2702240ee3035b40fae068d0f55e47e5,2018-04-02 11:20:59,delivered,d75e2e75d4471019ee14ae21d5f61704,fashion_shoes,013900e863eace745d3ec7614cab5b1a,DF,87.50,20.66,108.16,credit_card,5,5.0,2018-04-10 22:41:14,2018-04-24 00:00:00,on_time
dbb1353a-01,dbb1353a1b37773612291d7e294ec323,2018-04-01 23:06:18,delivered,761786c69af6094fe760ef42fbceaa1f,fashion_bags_accessories,643214e62b870443ccbe55ab29a4dccf,PR,98.80,15.57,114.37,credit_card,1,5.0,2018-04-07 00:33:17,2018-04-19 00:00:00,on_time
c7e28ed9-01,c7e28ed999d9c8bb8768db0e1345ece1,2018-04-01 22:22:53,delivered,8920f1824cd68512eb6fb0b0f41004bf,fashion_bags_accessories,d98eec89afa3380e14463da2aabaea72,SP,39.99,15.23,55.22,credit_card,1,1.0,2018-04-08 19:38:38,2018-04-25 00:00:00,on_time
3bf4ed85-01,3bf4ed8507baa998f5cbeb2e65d6e6f8,2018-04-01 20:40:32,delivered,0485eb91cf4786a456d0b61ef9d9183e,fashion_bags_accessories,3c487ae8f8d7542beff5788e2e0aea83,MG,289.90,19.91,309.81,credit_card,5,5.0,2018-04-09 21:24:41,2018-04-24 00:00:00,on_time
9c7f8270-01,9c7f8270cfe5b9be15ce3d3bb0309587,2018-04-01 19:12:15,delivered,be4daa163f6e100a73d7cddcf2a4c4de,fashion_bags_accessories,537eb890efff034a88679788b647c564,SC,14.90,17.06,31.96,credit_card,1,5.0,2018-04-10 21:27:42,2018-04-20 00:00:00,on_time
1fbebbbb-01,1fbebbbba3149f89e410951ca531cae2,2018-04-01 18:13:09,delivered,3552627a68384dc559f0fd4cce173269,fashion_bags_accessories,3c487ae8f8d7542beff5788e2e0aea83,PR,199.90,38.09,237.99,boleto,1,4.0,2018-04-13 23:06:30,2018-04-23 00:00:00,on_time
e1edd95b-01,e1edd95bfd88243a6d6b774d8aefe535,2018-04-01 14:44:33,delivered,ad6cb6097e3d27661b789a84ec7cc9aa,fashion_shoes,048c2757535328e0d7dac690ad3c0aae,RS,157.90,23.69,181.59,credit_card,4,5.0,2018-04-17 22:34:45,2018-04-27 00:00:00,on_time
be40003f-01,be40003fbcabb63c85ff36dc4a85b5be,2018-04-01 12:49:56,shipped,14a5ea75139c76bd71255888d45a1f8d,fashion_bags_accessories,e5a3438891c0bfdb9394643f95273d8e,MG,20.30,18.23,38.53,credit_card,1,1.0,,2018-04-20 00:00:00,pending
eddaccd0-01,eddaccd03acbce06c3db36e1b9f8cd4b,2018-03-31 17:52:52,delivered,1095f63b46911593e051ed9a0d31fe87,fashion_bags_accessories,891071be6ba827b591264c90c2ae8a63,SP,28.99,8.87,37.86,boleto,1,5.0,2018-04-04 20:53:00,2018-04-12 00:00:00,on_time
eddaccd0-02,eddaccd03acbce06c3db36e1b9f8cd4b,2018-03-31 17:52:52,delivered,b96115c5e5fa5f083da5650e74411738,fashion_bags_accessories,891071be6ba827b591264c90c2ae8a63,SP,28.99,10.35,39.34,boleto,1,5.0,2018-04-04 20:53:00,2018-04-12 00:00:00,on_time
eddaccd0-03,eddaccd03acbce06c3db36e1b9f8cd4b,2018-03-31 17:52:52,delivered,e35b496654367ba8f9ab8974a23331e6,fashion_bags_accessories,1da3aeb70d7989d1e6d9b0e887f97c23,SP,9.99,2.95,12.94,boleto,1,5.0,2018-04-04 20:53:00,2018-04-12 00:00:00,on_time
09e78337-01,09e78337fade609c785bdc87f287a535,2018-03-31 11:09:58,delivered,1c1dda7d5b3d50618aadda35edc2acd6,fashion_bags_accessories,e5a3438891c0bfdb9394643f95273d8e,MG,34.30,18.23,52.53,credit_card,5,5.0,2018-04-07 00:19:12,2018-04-19 00:00:00,on_time
274c7b7d-01,274c7b7da7ae1faaf4a98f2e39902b7f,2018-03-31 08:04:22,delivered,002159fe700ed3521f46cfcf6e941c76,fashion_shoes,048c2757535328e0d7dac690ad3c0aae,RJ,199.70,23.98,223.68,credit_card,1,4.0,2018-04-20 22:32:51,2018-05-04 00:00:00,on_time
464bdc55-01,464bdc55a2b4838f5d83f20f181ff858,2018-03-30 22:44:48,delivered,c0350d6ac413eda4641bf92ab687f1b5,fashion_bags_accessories,f214d28e8d8e3ef068748498ccc2f813,BA,34.99,17.06,52.05,credit_card,1,5.0,2018-04-18 20:21:04,2018-04-30 00:00:00,on_time
